doc_label,doc_content
doyle-6-56,man fire fire
doyle-6-56,good master bad servant fire fire
doyle-6-56,mane bad servant good master
doyle-6-56,oh mark clark come
doyle-6-56,billy smallbury maryann money jan coggan matthew
doyle-6-56,figures appeared behind shouting man among smoke gabriel found far alone great company whose shadows danced timed jigging flames owners movements
doyle-6-56,assemblage belonging class society casts thoughts form feeling feelings form commotion set work remarkable confusion purpose
doyle-6-57,stop draught wheat rick
doyle-6-57,cried gabriel nearest
doyle-6-57,corn stood stone staddles tongues yellow hue burning straw licked darted playfully
doyle-6-57,fire got stack would lost
doyle-6-58,get quick
doyle-6-58,gabriel
doyle-6-59,rick cloth brought hung like curtain across channel
doyle-6-59,flames immediately ceased go bottom corn stack stood vertical
doyle-6-60,stand bucket water keep cloth wet
doyle-6-60,gabriel
doyle-6-61,flames driven upwards began attack angles huge roof covering wheat stack
doyle-6-62,ladder cried gabriel
doyle-6-63,ladder straw rick burnt cinder spectre like form smoke
doyle-6-64,oak seized cut ends sheaves going engage operation reed drawing digging feet occasionally sticking stem sheep crook clambered beetling face
doyle-6-64,sat astride apex began crook beat fiery fragments lodged thereon shouting others get bough ladder water
doyle-6-65,billy smallbury one men waggon found ladder mark clark ascended holding beside oak upon thatch
doyle-6-65,smoke corner clark nimble fellow handed bucket water bathed oak face generally whilst gabriel long beech bough one hand addition crook kept sweeping stack dislodging fiery
doyle-6-66,ground groups villagers still occupied could keep conflagration much
doyle-6-66,tinged orange backed shadows varying pattern
doyle-6-66,round corner largest stack direct rays fire stood pony bearing young woman back
doyle-6-66,side another woman foot
doyle-6-66,two seemed keep distance fire horse might become restive
doyle-6-67,shepherd woman foot
doyle-6-67,yes
doyle-6-67,see crook beats rick
doyle-6-67,smock frock burnt two holes declare
doyle-6-67,fine young shepherd ma'am
doyle-6-68,whose shepherd
doyle-6-68,equestrian clear voice
doyle-6-69,n't know ma'am
doyle-6-70,n't others know
doyle-6-71,nobody 've asked 'em
doyle-6-71,quite stranger say
doyle-6-72,young woman pony rode shade looked anxiously around
doyle-6-73,think barn safe
doyle-6-74,'ye think barn safe jan coggan
doyle-6-74,second woman passing question nearest man direction
doyle-6-75,safe think
doyle-6-75,rick gone barn would followed
doyle-6-75,'t bold shepherd done good sitting top rick great long arms like
doyle-6-76,work hard young woman horseback looking gabriel thick woollen veil
doyle-6-76,wish shepherd
doyle-6-76,n't know name
doyle-6-77,never heard man name life seed form afore
doyle-6-78,fire began get gabriel elevated position longer required made descend
doyle-6-79,maryann girl horseback go comes say farmer wishes thank great service done
doyle-6-80,maryann stalked towards rick met oak foot ladder
doyle-6-80,delivered message
doyle-6-81,master farmer
doyle-6-81,asked gabriel idea getting employment seemed strike
doyle-6-82,'t n't master 't mistress shepherd
doyle-6-83,woman farmer
doyle-6-84,ay b'lieve rich one
doyle-6-84,bystander
doyle-6-84,lately came distance
doyle-6-84,took uncle farm died suddenly
doyle-6-84,used measure money half pint cups
doyle-6-84,say 've business every bank casterbridge thinks playing pitch toss sovereign pitch halfpenny bit world shepherd
doyle-6-85,back upon pony maryann wi face covered black cloth holes
doyle-6-86,oak features grimy smoke heat smock frock burnt holes dripping water ash stem sheep crook charred six inches shorter advanced humility stern adversity thrust upon slight female form saddle
doyle-6-86,lifted hat respect without gallantry stepping close hanging feet hesitating voice
doyle-6-87,happen want shepherd ma'am
doyle-6-88,lifted wool veil tied round face looked astonishment
doyle-6-88,gabriel cold hearted darling bathsheba everdene face face
doyle-6-89,bathsheba speak mechanically repeated abashed sad voice
doyle-6-90,want shepherd ma'am
doyle-7-0,vii
doyle-7-1,recognition timid girl
doyle-7-2,bathsheba withdrew shade
doyle-7-2,scarcely knew whether amused singularity meeting concerned awkwardness
doyle-7-2,room little pity also little exultation former position latter
doyle-7-2,embarrassed remembered gabriel declaration love norcombe think nearly forgotten
doyle-7-3,yes murmured putting air dignity turning little warmth cheek want shepherd
doyle-7-4,man ma'am one villagers quietly
doyle-7-5,conviction breeds conviction
doyle-7-5,ay second decisively
doyle-7-6,man truly
doyle-7-6,third heartiness
doyle-7-7,number four fervidly
doyle-7-8,tell speak bailiff bathsheba
doyle-7-9,practical
doyle-7-9,summer eve loneliness would necessary give meeting proper fulness romance
doyle-7-10,bailiff pointed gabriel checking palpitation within breast discovering ashtoreth strange report modification venus well known admired retired talk necessary preliminaries hiring
doyle-7-11,fire wasted away
doyle-7-11,men bathsheba shall take little refreshment extra work
doyle-7-11,come house
doyle-7-12,could knock bit drop good deal freer miss ye 'd send warren malthouse replied spokesman
doyle-7-13,bathsheba rode darkness men straggled village twos threes oak bailiff left rick alone
doyle-7-14,bailiff finally settled think coming going home along
doyle-7-14,good night ye shepherd
doyle-7-15,get lodging
doyle-7-15,inquired gabriel
doyle-7-16,ca n't indeed moving past oak christian edges past offertory plate mean contribute
doyle-7-16,follow road till come warren malthouse gone snap victuals daresay 'em tell place
doyle-7-16,good night ye shepherd
doyle-7-17,bailiff showed nervous dread loving neighbour went hill oak walked village still astonished reencounter bathsheba glad nearness perplexed rapidity unpractised girl norcombe developed supervising cool woman
doyle-7-17,women require emergency make fit one
doyle-7-18,obliged extent forgo dreaming order find way reached churchyard passed round wall several ancient trees grew
doyle-7-18,wide margin grass along gabriel footsteps deadened softness even indurating period year
doyle-7-18,abreast trunk appeared oldest old became aware figure standing behind
doyle-7-18,gabriel pause walk another moment accidentally kicked loose stone
doyle-7-18,noise enough disturb motionless stranger started assumed careless position
doyle-7-19,slim girl rather thinly clad
doyle-7-20,good night gabriel heartily
doyle-7-21,good night girl gabriel
doyle-7-22,voice unexpectedly attractive low dulcet note suggestive romance common descriptions rare experience
doyle-7-23,'ll thank tell 'm way warren malthouse
doyle-7-23,gabriel resumed primarily gain information indirectly get music
doyle-7-24,quite right
doyle-7-24,bottom hill
doyle-7-24,know girl hesitated went
doyle-7-24,know late keep open buck head inn
doyle-7-24,seemed gabriel heartiness gabriel modulations
doyle-7-25,n't know buck head anything
doyle-7-25,think going night
doyle-7-26,yes woman paused
doyle-7-26,necessity continuance speech fact add seemed proceed unconscious desire show unconcern making remark noticeable ingenuous acting stealth
doyle-7-26,weatherbury man
doyle-7-26,timorously
doyle-7-27,new shepherd arrived
doyle-7-28,shepherd seem almost farmer ways
doyle-7-29,shepherd gabriel repeated dull cadence finality
doyle-7-29,thoughts directed past eyes feet girl first saw lying bundle sort
doyle-7-29,may perceived direction face coaxingly
doyle-7-30,wo n't say anything parish seen least day two
doyle-7-31,wo n't wish oak
doyle-7-32,thank indeed replied
doyle-7-32,rather poor n't want people know anything
doyle-7-32,silent shivered
doyle-7-33,ought cloak cold night gabriel observed
doyle-7-33,would advise 'ee get indoors
doyle-7-34,would mind going leaving
doyle-7-34,thank much told
doyle-7-35,go adding hesitatingly since well perhaps would accept trifle
doyle-7-35,shilling spare
doyle-7-36,yes take stranger gratefully
doyle-7-37,extended hand gabriel
doyle-7-37,feeling palm gloom money could passed minute incident occurred told much
doyle-7-37,gabriel fingers alighted young woman wrist
doyle-7-37,beating throb tragic intensity
doyle-7-37,frequently felt quick hard beat femoral artery lambs overdriven
doyle-7-37,suggested consumption great vitality judge figure stature already little
doyle-7-38,matter
doyle-7-39,nothing
doyle-7-41,let seen secret
doyle-7-42,well
doyle-7-42,good night
doyle-7-43,good night
doyle-7-44,young girl remained motionless tree gabriel descended village weatherbury lower longpuddle sometimes called
doyle-7-44,fancied felt penumbra deep sadness touching slight fragile creature
doyle-7-44,wisdom lies moderating mere impressions gabriel endeavoured think little
doyle-8-1,malthouse news
doyle-8-2,warren malthouse enclosed old wall ivy though much exterior visible hour character purposes building clearly enough shown outline upon sky
doyle-8-2,walls overhanging thatched roof sloped point centre upon rose small wooden lantern fitted boards four sides openings mist dimly perceived escaping night air
doyle-8-2,window front square hole door glazed single pane red comfortable rays stretched upon ivied wall front
doyle-8-2,voices heard inside
doyle-8-3,oak hand surface door fingers extended pattern till found strap pulled
doyle-8-3,lifted wooden latch door swung open
doyle-8-4,room inside lighted ruddy glow kiln mouth shone floor streaming setting sun threw upwards shadows facial irregularities assembled around
doyle-8-4,stone flag floor worn path doorway kiln everywhere
doyle-8-4,curved settle oak stretched along one side remote corner small bed bedstead owner frequent occupier maltster
doyle-8-5,aged man sitting opposite fire white hair beard gnarled figure like grey moss lichen upon leafless apple tree
doyle-8-5,wore shoes called kept eyes fixed upon fire
doyle-8-6,gabriel nose greeted atmosphere laden sweet smell new malt
doyle-8-6,conversation seemed concerning origin fire immediately ceased every one degree expressed flesh foreheads looking eyelids light strong sight
doyle-8-6,several exclaimed meditatively operation completed
doyle-8-7,oh 't new shepherd b'lieve
doyle-8-8,thought heard hand door n't sure 'twere dead leaf blowed across another
doyle-8-8,come shepherd sure ye welcome though n't know yer name
doyle-8-9,gabriel oak name neighbours
doyle-8-10,ancient maltster sitting midst turned turning turning rusty
doyle-8-11,never gable oak grandson norcombe never
doyle-8-11,expressive surprise nobody supposed moment take literally
doyle-8-12,father grandfather old men name gabriel shepherd placidly
doyle-8-13,thought knowed man face seed rick
doyle-8-13,thought
doyle-8-13,ye trading o't shepherd
doyle-8-14,'m thinking biding mr oak
doyle-8-15,knowed yer grandfather years years
doyle-8-15,continued maltster words coming forth accord momentum previously sufficient
doyle-8-16,ah
doyle-8-17,knowed yer
doyle-8-19,likewise knowed yer father child
doyle-8-19,boy jacob father sworn sure n't ye jacob
doyle-8-20,ay sure son young man sixty five semi head one tooth left centre upper made much standing prominent like milestone bank
doyle-8-20,'t
doyle-8-20,however son william must knowed man afore us n't ye billy afore ye left norcombe
doyle-8-21,'t andrew jacob son billy child forty thereabouts peculiarity possessing cheerful soul gloomy body whose whiskers shade
doyle-8-22,mind andrew oak man place quite child
doyle-8-23,ay day youngest daughter liddy grandson christening continued billy
doyle-8-23,talking family 't last day world use money away second best poor folk know shepherd mind day vestry yes man family
doyle-8-24,come shepherd drink
doyle-8-24,'t swaller us drap much account maltster fire eyes red bleared gazing many years
doyle-8-24,take god forgive jacob
doyle-8-24,see 't warm jacob
doyle-8-25,jacob stooped god forgive two tall mug standing ashes charred heat rather extraneous matter outside crevices curves may seen daylight several years reason thereon formed ashes accidentally wetted cider hard mind sensible cup worse clean inside rim
doyle-8-25,may observed class mug called god forgive weatherbury vicinity uncertain reasons probably size makes given toper feel ashamed sees bottom drinking empty
doyle-8-26,jacob receiving order see liquor warm enough placidly dipped way pronounced nearly proper degree raised cup civilly attempted dust ashes bottom skirt smock frock shepherd oak stranger
doyle-8-27,clane cup shepherd maltster
doyle-8-28,gabriel tone considerateness
doyle-8-28,never dirt pure state know sort
doyle-8-28,taking mug drank inch depth contents duly passed next man
doyle-8-28,would n't think giving trouble neighbours washing much work done world already
doyle-8-28,continued oak tone recovering breath pulls large
doyle-8-29,right sensible man jacob
doyle-8-30,true true ca n't
doyle-8-30,observed young man mark clark name genial pleasant gentleman meet anywhere travels know know drink drink unfortunately pay
doyle-8-31,bread bacon mis'ess sent shepherd
doyle-8-31,cider go better bit victuals
doyle-8-31,n't ye quite close shepherd let bacon fall road outside bringing along may 't rather
doyle-8-31,'t clane dirt know say bai n't particular man see shepherd
doyle-8-32,true true friendly oak
doyle-8-33,n't let teeth quite meet wo n't feel
doyle-8-33,ah
doyle-8-33,'t wonderful done contrivance
doyle-8-34,mind exactly neighbour
doyle-8-35,ah grandfer grandson
doyle-8-35,grandfer nice man
doyle-8-35,maltster
doyle-8-36,drink henry fray drink jan coggan person held saint share share alike liquor concerned vessel showed signs approaching gradual among
doyle-8-37,moment reached end gaze mid air henry refuse
doyle-8-37,man middle age eyebrows high forehead laid law world bad long suffering look listeners world alluded presented imagination
doyle-8-37,always signed name henery strenuously upon passing ventured remark second e superfluous old fashioned received reply h e n e r name name would stick tone one differences matters great deal personal character
doyle-8-38,mr jan coggan passed cup henery crimson man spacious countenance private eye whose name appeared marriage weatherbury neighbouring parishes best man chief witness previous twenty years also frequently filled post head godfather jovial kind
doyle-8-39,come mark clark come
doyle-8-39,plenty barrel jan
doyle-8-40,ay 't doctor replied mr clark twenty years younger jan coggan revolved
doyle-8-40,mirth occasions special discharge popular parties
doyle-8-41,joseph poorgrass ye ha n't drop
doyle-8-41,mr coggan self conscious man background thrusting cup towards
doyle-8-42,modest man
doyle-8-42,jacob smallbury
doyle-8-42,ye 've hardly strength eye enough look young mis'ess face hear joseph
doyle-8-43,looked joseph poorgrass reproach
doyle-8-44,'ve hardly looked simpered joseph body smaller whilst talking apparently meek sense prominence
doyle-8-44,seed 't nothing blushes
doyle-8-45,poor feller mr clark
doyle-8-46,'t curious nature man jan coggan
doyle-8-47,yes continued joseph poorgrass shyness painful defect filling mild regarded interesting study
doyle-8-47,'twere blush blush blush every minute speaking
doyle-8-48,believe ye joseph poorgrass know ye man
doyle-8-49,'t awkward gift man poor soul maltster
doyle-8-49,long ye suffered joseph
doyle-8-50,note appears three hand 't awkward gift man poor soul maltster
doyle-8-50,ye suffered long know
doyle-8-51,ay ever since
doyle-8-52,oh ever since boy
doyle-8-52,yes mother concerned heart yes
doyle-8-52,'t
doyle-8-53,ye ever go world try stop joseph poorgrass
doyle-8-54,oh ay tried sorts company
doyle-8-54,took greenhill fair great gay go nimble show women folk riding round standing upon horses hardly anything smocks n't cure morsel
doyle-8-54,put errand man women back tailor arms casterbridge
doyle-8-54,'t horrible situation curious place good man
doyle-8-54,stand look ba'dy people face morning till night 't use bad ever
doyle-8-54,blushes hev family generations
doyle-8-54,'t happy providence worse
doyle-8-55,true jacob smallbury deepening thoughts view subject
doyle-8-55,'t thought look ye might worse even 't bad affliction 'ee joseph
doyle-8-55,ye see shepherd though 't well woman dang 't awkward man like poor feller
doyle-8-56,'t 't gabriel recovering meditation
doyle-8-56,yes awkward man
doyle-8-57,ay timid observed jan coggan
doyle-8-57,working late yalbury bottom drap drink lost way coming home along yalbury wood n't ye master poorgrass
doyle-8-58,story
doyle-8-58,expostulated modest man laugh bury concern
doyle-8-59,lost quite continued mr coggan impassive face implying true narrative like tide must run course would respect man
doyle-8-59,coming along middle night much able find way trees cried 'man lost
doyle-8-59,man lost
doyle-8-59,owl tree happened crying whoo whoo
doyle-8-59,know shepherd gabriel nodded joseph tremble 'joseph poorgrass weatherbury sir
doyle-8-60,much
doyle-8-60,timid man becoming man brazen courage sudden
doyle-8-60,n't say sir
doyle-8-60,'ll take oath n't say 'joseph poorgrass weatherbury sir
doyle-8-60,right right never sir bird knowing well man gentleman rank would night
doyle-8-60,'joseph poorgrass weatherbury every word n't ha 't n't keeper day
doyle-8-60,'t merciful thing ended
doyle-8-61,question right company jan went meditatively
doyle-8-62,man bai n't ye joseph
doyle-8-62,ay another ye lost lambing gate n't ye joseph
doyle-8-63,replied poorgrass conditions serious even modesty remember one
doyle-8-64,yes middle night
doyle-8-64,gate would open try would knowing devil hand kneeled
doyle-8-65,ay joseph confidence warmth fire cider perception narrative capabilities experience alluded
doyle-8-65,heart died within kneeled lord prayer belief right ten commandments earnest prayer
doyle-8-65,gate would n't open went dearly beloved thinks makes four 't know book n't nothing 'm lost man
doyle-8-65,well got saying rose knees found gate would open yes neighbours gate opened ever
doyle-8-66,meditation obvious inference indulged continuance directed vision ashpit glowed like desert vertical sun eyes long partly light partly depth subject
doyle-8-67,gabriel broke silence
doyle-8-67,sort place live sort mis'ess work
doyle-8-67,gabriel bosom thrilled gently thus slipped notice assembly inner subject heart
doyle-8-68,know little nothing
doyle-8-68,showed days ago
doyle-8-68,uncle took bad doctor called world wide skill could n't save man
doyle-8-68,take going keep farm
doyle-8-69,shape o't b'lieve jan coggan
doyle-8-69,ay 't good family
doyle-8-69,'d soon 'em one
doyle-8-69,uncle fair sort man
doyle-8-69,ye know en shepherd bachelor man
doyle-8-71,used go house courting first wife charlotte
doyle-8-71,well good hearted man farmer everdene respectable young fellow allowed call see drink much ale liked carry away outside skin mane course
doyle-8-72,ay ay jan coggan know yer
doyle-8-73,see 't beautiful ale wished value kindness much could ill mannered drink thimbleful would insulting man generosity
doyle-8-74,true master coggan 'twould mark clark
doyle-8-75,used eat lot salt afore going got dry basket thorough dry ale would slip ah 'twould slip sweet
doyle-8-75,happy times
doyle-8-75,heavenly times
doyle-8-75,lovely used house
doyle-8-75,mind jacob
doyle-8-75,used go wi sometimes
doyle-8-76,jacob
doyle-8-76,one buck head white monday pretty
doyle-8-77,'t
doyle-8-77,wet better class brought nearer horned man afore begun none like farmer everdene kitchen
doyle-8-77,single damn allowed bare poor one even cheerful moment blindest though good old word sin thrown times great relief merry soul
doyle-8-78,true maltster
doyle-8-78,nater swearing regular times exclamations necessity life
doyle-8-79,charlotte continued coggan word sort would charlotte allow smallest item taking vain ay poor charlotte wonder good fortune get heaven died
doyle-8-79,never much luck way perhaps went downwards poor soul
doyle-8-80,know miss everdene father mother
doyle-8-80,inquired shepherd found difficulty keeping conversation desired channel
doyle-8-81,knew little jacob smallbury n't live
doyle-8-81,'ve dead years
doyle-8-81,father sort people mis'ess father mother
doyle-8-82,well maltster n't much look lovely woman
doyle-8-82,fond enough sweetheart
doyle-8-83,used kiss scores long hundreds times 't observed coggan
doyle-8-84,proud married 've told maltster
doyle-8-85,ay coggan
doyle-8-85,admired much used light candle three times night look
doyle-8-86,love n't supposed universe
doyle-8-86,murmured joseph poorgrass spoke large scale moral reflections
doyle-8-87,well sure gabriel
doyle-8-88,oh 't true enough
doyle-8-88,knowed man woman well
doyle-8-88,everdene man name sure
doyle-8-88,'man saith hurry higher circle life gentleman tailor really worth scores pounds
doyle-8-88,became celebrated two three times
doyle-8-89,oh thought quite common man
doyle-8-89,joseph
doyle-8-90,oh
doyle-8-90,man failed heaps money hundreds gold silver
doyle-8-91,maltster rather short breath mr coggan absently coal fallen among ashes took narrative private twirl eye
doyle-8-92,well 'd hardly believe man miss everdene father one husbands alive
doyle-8-92,understand
doyle-8-92,n't want could n't help
doyle-8-92,pore feller faithful true enough wish heart would would
doyle-8-92,spoke real
doyle-8-92,could never wish woman 've got feeling lawful wife ca n't help wicked heart wandering
doyle-8-92,last believe cured making take wedding ring calling maiden name sat together shop shut would get fancy sweetheart married
doyle-8-92,soon could thoroughly fancy wrong got like well ever lived perfect picture love
doyle-8-93,well 't murmured joseph poorgrass ought feel deep cheerfulness happy providence kept worse
doyle-8-93,see might gone bad road given eyes unlawfulness entirely yes unlawfulness say
doyle-8-94,see billy smallbury man right sure enough heart n't
doyle-8-95,got much better quite later years n't jan
doyle-8-95,joseph poorgrass
doyle-8-95,got confirmed serious way took saying 'amen almost loud clerk liked copy verses
doyle-8-95,used hold money plate let light shine stand godfather poor little come chance children kept box upon table folks unawares called yes would box boys ears laughed church till could hardly stand upright deeds natural inclined
doyle-8-96,ay thought nothing high things added billy smallbury
doyle-8-96,one day parson thirdly met 'good morning mister everdene 't fine day
doyle-8-96,'amen everdene quite absent like thinking religion seed parson
doyle-8-96,yes christian man
doyle-8-97,daughter pretty henery fray
doyle-8-97,never thought 'd growed handsome body
doyle-8-98,'t hoped temper good face
doyle-8-99,well yes baily business
doyle-8-99,ah
doyle-8-99,henery gazed ashpit smiled volumes ironical knowledge
doyle-8-100,queer christian like devil head saying volunteered mark clark
doyle-8-101,footnote phrase expression devil owl used natives
doyle-8-102,henery implying irony must cease certain point
doyle-8-102,two man man believe man would soon tell lie sundays working days
doyle-8-103,good faith talk
doyle-8-103,gabriel
doyle-8-104,true enough man bitter moods looking round upon company laughter comes keener appreciation life ordinary men capable
doyle-8-104,ah people one sort people another man bless souls
doyle-8-105,gabriel thought fit change subject
doyle-8-105,must aged man malter sons growed mild ancient remarked
doyle-8-106,father old ca n't mind age ye father
doyle-8-106,interposed jacob
doyle-8-106,growed terrible crooked lately jacob continued surveying father figure rather bowed
doyle-8-106,really one may say father three double
doyle-8-107,crooked folk last long maltster grimly best humour
doyle-8-108,shepherd would like hear yer life father would n't ye shepherd
doyle-8-109,ay gabriel heartiness man longed hear several months
doyle-8-109,may age malter
doyle-8-110,maltster cleared throat form emphasis elongating gaze point ashpit slow speech justifiable importance subject generally felt must getting well n't mind year born perhaps reckon places 've lived get way
doyle-8-110,bode upper longpuddle across nodding north till eleven
doyle-8-110,bode seven kingsbere nodding east took malting
doyle-8-110,went therefrom norcombe malted two twenty years two twenty years turnip hoeing
doyle-8-110,ah knowed old place norcombe years afore thought master oak oak smiled sincere belief fact
doyle-8-110,malted durnover four year four year turnip hoeing fourteen times eleven months millpond st nodding north west north
doyle-8-110,old twills would n't eleven months keep parish
doyle-8-110,three year mellstock 've one thirty year come
doyle-8-110,much
doyle-8-111,hundred seventeen chuckled another old gentleman given mental arithmetic little conversation hitherto sat unobserved corner
doyle-8-112,well age maltster emphatically
doyle-8-113,father
doyle-8-113,jacob
doyle-8-113,turnip hoeing summer malting winter years ye n't ought father
doyle-8-114,lived n't
doyle-8-114,question
doyle-8-114,suppose ye 'll say next age speak
doyle-8-115,sure sha n't gabriel soothingly
doyle-8-116,ye old aged person malter attested jan coggan also soothingly
doyle-8-116,know ye must wonderful constitution able live long must n't neighbours
doyle-8-117,true true ye must malter wonderful meeting unanimously
doyle-8-118,maltster pacified even generous enough voluntarily slight degree virtue lived great many years mentioning cup drinking three years older
doyle-8-119,cup examined end gabriel oak flute became visible smock frock pocket henery fray exclaimed surely shepherd seed blowing great flute casterbridge
doyle-8-120,gabriel blushing faintly
doyle-8-120,'ve great trouble neighbours driven
doyle-8-120,used poor
doyle-8-121,never mind heart
doyle-8-121,mark clark
doyle-8-121,take careless like shepherd come
doyle-8-121,could thank ye tune ye bai n't tired
doyle-8-122,neither drum trumpet heard since christmas jan coggan
doyle-8-122,come raise tune master oak
doyle-8-123,ay gabriel pulling flute putting together
doyle-8-123,poor tool neighbours ye shall welcome
doyle-8-124,oak struck jockey fair played sparkling melody three times notes third round artistic lively manner bending body small tapping foot beat
doyle-8-125,blow flute well young married man individuality worth mentioning known susan tall husband
doyle-8-125,continued 'd able blow flute well
doyle-8-126,clever man 't true comfort us shepherd murmured joseph poorgrass soft cadence
doyle-8-126,ought feel full thanksgiving ba'dy songs instead merry tunes 'twould easy god made shepherd loose low man man speak
doyle-8-126,yes wives feel real thanksgiving
doyle-8-127,true true real thanksgiving
doyle-8-127,dashed mark clark feeling consequence opinion heard word three quarters joseph
doyle-8-128,yes added joseph beginning feel like man bible evil thrive times ye may much deceived man tramp upon turnpike may term
doyle-8-129,ay mind yer face shepherd henery fray gabriel misty eyes entered upon second tune
doyle-8-129,yes see 'ee blowing flute know 'ee man see play casterbridge yer mouth yer eyes staring like man
doyle-8-130,'t pity playing flute make man look observed mr mark clark additional criticism gabriel countenance latter person jerking ghastly required instrument chorus
doyle-8-131,'t moll bet drag tail
doyle-8-132,hope n't mind young man bad manners naming features
doyle-8-132,whispered joseph gabriel
doyle-8-133,mr oak
doyle-8-134,nature ye handsome man shepherd continued joseph poorgrass winning
doyle-8-135,ay ye company
doyle-8-136,thank much oak modest tone good manners demanded thinking however would never let bathsheba see playing flute resolve showing discretion equal related divine
doyle-8-137,ah wife married norcombe church old maltster pleased finding left subject called couple neighbourhood everybody
doyle-8-138,danged ye bai n't altered malter voice vigour natural enunciation remarkably evident truism
doyle-8-138,came old man background whose ways barely occasional general
doyle-8-139,gabriel
doyle-8-140,n't ye play shepherd susan tall husband young married man spoken
doyle-8-140,must moving tunes going seem hung
doyle-8-140,thought 'd left music still playing quite melancholy like
doyle-8-141,yer hurry laban
doyle-8-141,inquired coggan
doyle-8-141,used bide late latest
doyle-8-142,well ye see neighbours lately married woman ye see young man halted
doyle-8-143,new new laws saying suppose remarked coggan
doyle-8-144,ay b'lieve ha ha
doyle-8-144,susan tall husband tone intended imply without minding
doyle-8-144,young man wished good night withdrew
doyle-8-145,henery fray first follow
doyle-8-145,gabriel arose went jan coggan offered lodging
doyle-8-145,minutes later remaining ones legs depart fray came back hurry
doyle-8-145,finger threw gaze teeming tidings eye alighted accident happened joseph poorgrass face
doyle-8-146,matter matter henery
doyle-8-146,joseph starting back
doyle-8-147,asked jacob mark clark
doyle-8-148,baily pennyways baily pennyways yes
doyle-8-149,found stealing anything
doyle-8-150,stealing
doyle-8-150,news miss everdene got home went see safe usually coming found baily pennyways creeping granary steps half bushel barley
doyle-8-150,fleed like cat never course speak closed doors
doyle-8-151,henery
doyle-8-152,fleed cut long story short owned carried five sack altogether upon promising
doyle-8-152,well turned neck crop question going baily
doyle-8-153,question profound one henery obliged drink large cup till bottom distinctly visible inside
doyle-8-153,replaced table came young man susan tall husband still greater hurry
doyle-8-154,ye heard news parish
doyle-8-155,baily pennyways
doyle-8-156,besides
doyle-8-157,morsel
doyle-8-157,replied looking midst laban tall meet words half way throat
doyle-8-158,night
doyle-8-158,murmured joseph poorgrass waving hands spasmodically
doyle-8-158,'ve news bell ringing left ear quite bad enough murder 've seen alone
doyle-8-159,fanny robin miss everdene youngest servant ca n't found
doyle-8-159,'ve wanting lock door two hours n't come
doyle-8-159,n't know going bed fear
doyle-8-159,would n't concerned n't noticed low spirits last days maryann think beginning inquest happened poor girl
doyle-8-160,oh 't burned 't burned
doyle-8-160,came joseph poorgrass dry lips
doyle-8-161,'t drowned
doyle-8-161,tall
doyle-8-162,'t father razor
doyle-8-162,suggested billy smallbury vivid sense
doyle-8-163,well miss everdene wants speak one two us go bed
doyle-8-163,trouble baily girl mis'ess almost wild
doyle-8-164,hastened lane farmhouse excepting old maltster neither news fire rain thunder could draw hole
doyle-8-164,others footsteps died away sat continued gazing usual red bleared eyes
doyle-8-165,bedroom window heads bathsheba head shoulders robed mystic white dimly seen extended air
doyle-8-166,men among
doyle-8-166,anxiously
doyle-8-167,yes ma'am several susan tall husband
doyle-8-168,morrow morning wish two three make inquiries villages round seen person fanny robin
doyle-8-168,quietly reason alarm yet
doyle-8-168,must left whilst fire
doyle-8-169,beg yer pardon young man courting parish ma'am
doyle-8-169,asked jacob smallbury
doyle-8-170,n't know bathsheba
doyle-8-171,'ve never heard thing ma'am two three
doyle-8-172,hardly likely either continued bathsheba
doyle-8-172,lover might come house respectable lad
doyle-8-172,mysterious matter connected absence indeed thing gives serious alarm seen go house maryann indoor working gown even bonnet
doyle-8-173,mean ma'am words young woman would hardly go see young man without dressing jacob turning mental vision upon past experiences
doyle-8-173,true would ma'am
doyle-8-174,think bundle though could n't see well female voice another window seemed maryann
doyle-8-174,young man
doyle-8-174,lives casterbridge believe soldier
doyle-8-175,know name
doyle-8-175,bathsheba
doyle-8-176,mistress close
doyle-8-177,perhaps might able find went casterbridge barracks william smallbury
doyle-8-178,well n't return morrow mind go try discover man see
doyle-8-178,feel responsible friends relations alive
doyle-8-178,hope come harm man kind disgraceful affair bailiff ca n't speak
doyle-8-179,bathsheba many reasons uneasiness seemed think worth dwell upon particular one
doyle-8-179,told conclusion closing casement
doyle-8-180,ay ay mistress replied moved away
doyle-8-181,night coggan gabriel oak beneath screen closed eyelids busy full movement like river flowing rapidly ice
doyle-8-181,night always saw bathsheba vividly slow hours shadow tenderly regarded image
doyle-8-181,rarely pleasures imagination compensate pain possibly oak night delight merely seeing effaced perception great difference seeing possessing
doyle-8-182,also thought fetching utensils books norcombe
doyle-8-182,young man best companion sure guide surgeon paradise lost pilgrim progress ash arithmetic constituted though limited series one acquired sound information many man opportunities done laden
doyle-9-0,ix
doyle-9-1,homestead visitor half confidences
doyle-9-2,daylight bower oak new found mistress bathsheba everdene presented hoary building early stage classic renaissance regards architecture proportion told glance frequently case memorial hall upon small estate around altogether effaced distinct property merged vast tract non resident landlord comprised several modest demesnes
doyle-9-3,fluted pilasters worked solid stone decorated front roof chimneys panelled columnar coped gables finials like features still retaining traces gothic extraction
doyle-9-3,soft brown mosses like faded velveteen formed cushions upon stone tiling tufts houseleek sengreen sprouted eaves low surrounding buildings
